GPS TOW (s),GPS Week,Latitude (deg),Longitude (deg),Ellipsoid Height (m),ECEF X (m),ECEF Y (m),ECEF Z (m),Roll (deg),Pitch (deg),Heading (deg),East Velocity (m/s),North Velocity (m/s),Up Velocity (m/s)
555018.6, 2323, 35.16541340, 136.88150900, 41.221, -3810232.289, 3567859.495, 3652907.947,  0.401,  2.411, 163.143, -0.204,  0.660, -0.002
555018.8, 2323, 35.16541460, 136.88150885, 41.219, -3810232.222, 3567859.451, 3652908.055,  0.410,  2.455, 161.993, -0.220,  0.683, -0.008
555019.0, 2323, 35.16541583, 136.88150868, 41.217, -3810232.153, 3567859.407, 3652908.165,  0.364,  2.483, 160.647, -0.241,  0.699,  0.001
555019.2, 2323, 35.16541711, 136.88150849, 41.217, -3810232.081, 3567859.364, 3652908.281,  0.261,  2.480, 159.207, -0.267,  0.715, -0.002
555019.4, 2323, 35.16541840, 136.88150829, 41.215, -3810232.008, 3567859.320, 3652908.397,  0.260,  2.499, 157.608, -0.295,  0.713, -0.002
555019.6, 2323, 35.16541971, 136.88150805, 41.216, -3810231.933, 3567859.279, 3652908.516,  0.234,  2.493, 155.902, -0.320,  0.718,  0.002
555019.8, 2323, 35.16542103, 136.88150778, 41.215, -3810231.854, 3567859.239, 3652908.635,  0.178,  2.512, 154.121, -0.348,  0.713, -0.004
555020.0, 2323, 35.16542236, 136.88150750, 41.215, -3810231.774, 3567859.199, 3652908.756,  0.133,  2.512, 152.176, -0.369,  0.704,  0.003
555020.2, 2323, 35.16542369, 136.88150716, 41.217, -3810231.691, 3567859.165, 3652908.878,  0.045,  2.486, 150.163, -0.404,  0.700, -0.001
555020.4, 2323, 35.16542504, 136.88150676, 41.217, -3810231.604, 3567859.133, 3652909.000,  0.013,  2.497, 148.135, -0.430,  0.694, -0.001
555020.6, 2323, 35.16542638, 136.88150630, 41.218, -3810231.514, 3567859.105, 3652909.122,  0.006,  2.479, 146.083, -0.468,  0.682,  0.003
555020.8, 2323, 35.16542774, 136.88150579, 41.221, -3810231.420, 3567859.082, 3652909.248, -0.021,  2.411, 143.964, -0.495,  0.685,  0.001
555021.0, 2323, 35.16542912, 136.88150516, 41.224, -3810231.319, 3567859.065, 3652909.374, -0.135,  2.352, 141.815, -0.535,  0.680,  0.001
555021.2, 2323, 35.16543050, 136.88150447, 41.225, -3810231.212, 3567859.051, 3652909.500, -0.273,  2.343, 139.656, -0.557,  0.675, -0.014
555021.4, 2323, 35.16543181, 136.88150375, 41.219, -3810231.102, 3567859.038, 3652909.615, -0.165,  2.501, 137.493, -0.607,  0.623, -0.011
555021.6, 2323, 35.16543312, 136.88150298, 41.218, -3810230.992, 3567859.032, 3652909.734, -0.142,  2.523, 135.250, -0.597,  0.621, -0.005
555021.8, 2323, 35.16543441, 136.88150216, 41.220, -3810230.882, 3567859.032, 3652909.851, -0.296,  2.518, 133.007, -0.604,  0.558, -0.009
555022.0, 2323, 35.16543558, 136.88150136, 41.218, -3810230.777, 3567859.032, 3652909.956, -0.259,  2.545, 130.807, -0.597,  0.504, -0.005
555022.2, 2323, 35.16543667, 136.88150059, 41.217, -3810230.677, 3567859.035, 3652910.055, -0.162,  2.578, 128.599, -0.586,  0.455, -0.008
555022.4, 2323, 35.16543772, 136.88149979, 41.218, -3810230.579, 3567859.043, 3652910.151, -0.173,  2.562, 126.505, -0.572,  0.423, -0.003
555022.6, 2323, 35.16543870, 136.88149898, 41.219, -3810230.483, 3567859.054, 3652910.240, -0.205,  2.553, 124.463, -0.567,  0.383, -0.005
555022.8, 2323, 35.16543960, 136.88149817, 41.216, -3810230.390, 3567859.068, 3652910.320, -0.103,  2.617, 122.563, -0.552,  0.345, -0.009
555023.0, 2323, 35.16544044, 136.88149738, 41.214, -3810230.301, 3567859.082, 3652910.395, -0.063,  2.639, 120.699, -0.524,  0.318, -0.004
555023.2, 2323, 35.16544121, 136.88149657, 41.218, -3810230.216, 3567859.104, 3652910.467, -0.183,  2.636, 119.000, -0.502,  0.278, -0.006
555023.4, 2323, 35.16544189, 136.88149582, 41.217, -3810230.138, 3567859.125, 3652910.528, -0.249,  2.664, 117.428, -0.436,  0.228, -0.005
555023.6, 2323, 35.16544245, 136.88149518, 41.218, -3810230.072, 3567859.143, 3652910.580, -0.301,  2.679, 116.120, -0.373,  0.182, -0.006
555023.8, 2323, 35.16544292, 136.88149462, 41.219, -3810230.015, 3567859.160, 3652910.623, -0.278,  2.681, 114.965, -0.358,  0.156, -0.000
555024.0, 2323, 35.16544341, 136.88149402, 41.219, -3810229.955, 3567859.179, 3652910.668, -0.298,  2.671, 113.750, -0.391,  0.186, -0.012
555024.2, 2323, 35.16544393, 136.88149331, 41.219, -3810229.887, 3567859.203, 3652910.715, -0.444,  2.732, 112.476, -0.423,  0.177, -0.016
555024.4, 2323, 35.16544447, 136.88149258, 41.219, -3810229.816, 3567859.228, 3652910.764, -0.523,  2.758, 111.078, -0.449,  0.180, -0.001
555024.6, 2323, 35.16544502, 136.88149182, 41.221, -3810229.744, 3567859.256, 3652910.814, -0.519,  2.754, 109.682, -0.457,  0.159,  0.008
555024.8, 2323, 35.16544554, 136.88149106, 41.224, -3810229.675, 3567859.285, 3652910.864, -0.459,  2.697, 108.245, -0.466,  0.147,  0.008
555025.0, 2323, 35.16544605, 136.88149027, 41.226, -3810229.603, 3567859.317, 3652910.911, -0.430,  2.672, 106.839, -0.463,  0.135,  0.006
555025.2, 2323, 35.16544655, 136.88148948, 41.231, -3810229.533, 3567859.350, 3652910.959, -0.448,  2.630, 105.416, -0.461,  0.129,  0.009
555025.4, 2323, 35.16544701, 136.88148868, 41.233, -3810229.464, 3567859.385, 3652911.002, -0.432,  2.594, 104.046, -0.459,  0.108,  0.008
555025.6, 2323, 35.16544746, 136.88148789, 41.237, -3810229.395, 3567859.420, 3652911.045, -0.408,  2.554, 102.676, -0.449,  0.101,  0.006
555025.8, 2323, 35.16544788, 136.88148708, 41.240, -3810229.328, 3567859.457, 3652911.085, -0.451,  2.523, 101.338, -0.446,  0.090,  0.009
555026.0, 2323, 35.16544828, 136.88148628, 41.245, -3810229.261, 3567859.495, 3652911.124, -0.474,  2.493, 100.015, -0.443,  0.076,  0.007
555026.2, 2323, 35.16544866, 136.88148548, 41.248, -3810229.196, 3567859.533, 3652911.160, -0.490,  2.461, 98.724, -0.434,  0.066,  0.006
555026.4, 2323, 35.16544902, 136.88148469, 41.252, -3810229.132, 3567859.573, 3652911.195, -0.553,  2.432, 97.470, -0.407,  0.057,  0.003
555026.6, 2323, 35.16544932, 136.88148398, 41.255, -3810229.076, 3567859.608, 3652911.224, -0.598,  2.422, 96.382, -0.345,  0.036,  0.001
555026.8, 2323, 35.16544956, 136.88148339, 41.257, -3810229.030, 3567859.638, 3652911.247, -0.607,  2.393, 95.452, -0.287,  0.031,  0.004
555027.0, 2323, 35.16544977, 136.88148289, 41.258, -3810228.989, 3567859.663, 3652911.267, -0.592,  2.361, 94.672, -0.256,  0.016,  0.009
555027.2, 2323, 35.16544996, 136.88148241, 41.261, -3810228.952, 3567859.688, 3652911.285, -0.546,  2.296, 93.877, -0.273,  0.020,  0.006
555027.4, 2323, 35.16545016, 136.88148188, 41.263, -3810228.911, 3567859.715, 3652911.305, -0.551,  2.280, 93.093, -0.282,  0.013,  0.004
555027.6, 2323, 35.16545036, 136.88148134, 41.265, -3810228.869, 3567859.745, 3652911.324, -0.568,  2.240, 92.247, -0.288,  0.015,  0.006
555027.8, 2323, 35.16545053, 136.88148079, 41.268, -3810228.828, 3567859.775, 3652911.342, -0.616,  2.230, 91.480, -0.255,  0.007, -0.000
555028.0, 2323, 35.16545068, 136.88148035, 41.269, -3810228.795, 3567859.799, 3652911.355, -0.625,  2.212, 90.837, -0.201,  0.001,  0.006
555028.2, 2323, 35.16545078, 136.88148002, 41.271, -3810228.770, 3567859.817, 3652911.366, -0.622,  2.193, 90.328, -0.154,  0.002,  0.005
555028.4, 2323, 35.16545086, 136.88147975, 41.272, -3810228.751, 3567859.832, 3652911.374, -0.617,  2.177, 89.956, -0.113, -0.002,  0.003
555028.6, 2323, 35.16545091, 136.88147959, 41.272, -3810228.738, 3567859.840, 3652911.378, -0.639,  2.196, 89.705, -0.040,  0.006, -0.014
555028.8, 2323, 35.16545090, 136.88147962, 41.267, -3810228.738, 3567859.836, 3652911.374, -0.539,  2.264, 89.716,  0.026, -0.018, -0.001
555029.0, 2323, 35.16545088, 136.88147973, 41.264, -3810228.744, 3567859.828, 3652911.371, -0.416,  2.264, 89.713,  0.067,  0.005, -0.009
555029.2, 2323, 35.16545081, 136.88148000, 41.260, -3810228.761, 3567859.811, 3652911.362, -0.358,  2.348, 89.909,  0.180, -0.010, -0.009
555029.4, 2323, 35.16545075, 136.88148050, 41.257, -3810228.794, 3567859.779, 3652911.355, -0.292,  2.369, 90.165,  0.277, -0.001, -0.001
555029.6, 2323, 35.16545068, 136.88148122, 41.254, -3810228.840, 3567859.732, 3652911.347, -0.201,  2.385, 90.435,  0.382, -0.011, -0.002
555029.8, 2323, 35.16545063, 136.88148217, 41.251, -3810228.900, 3567859.669, 3652911.341, -0.101,  2.391, 90.573,  0.472, -0.007, -0.002
555030.0, 2323, 35.16545061, 136.88148332, 41.248, -3810228.970, 3567859.592, 3652911.337, -0.020,  2.426, 90.524,  0.553, -0.018, -0.012
555030.2, 2323, 35.16545062, 136.88148467, 41.243, -3810229.051, 3567859.499, 3652911.335,  0.046,  2.505, 90.290,  0.649, -0.013, -0.009
555030.4, 2323, 35.16545066, 136.88148625, 41.241, -3810229.147, 3567859.391, 3652911.338,  0.062,  2.561, 89.904,  0.751, -0.015, -0.007
555030.6, 2323, 35.16545073, 136.88148806, 41.240, -3810229.254, 3567859.267, 3652911.344,  0.049,  2.626, 89.394,  0.852, -0.008, -0.012
555030.8, 2323, 35.16545081, 136.88149003, 41.239, -3810229.374, 3567859.133, 3652911.350, -0.037,  2.704, 88.906,  0.916,  0.004, -0.005
555031.0, 2323, 35.16545087, 136.88149208, 41.241, -3810229.499, 3567858.994, 3652911.357, -0.162,  2.768, 88.617,  0.962,  0.015, -0.011
555031.2, 2323, 35.16545089, 136.88149422, 41.240, -3810229.631, 3567858.851, 3652911.358, -0.275,  2.838, 88.674,  1.009,  0.026, -0.011
555031.4, 2323, 35.16545086, 136.88149638, 41.240, -3810229.767, 3567858.708, 3652911.355, -0.295,  2.836, 88.962,  0.964,  0.014,  0.015
555031.6, 2323, 35.16545082, 136.88149831, 41.239, -3810229.889, 3567858.581, 3652911.351, -0.251,  2.799, 89.275,  0.799,  0.009, -0.015
555031.8, 2323, 35.16545078, 136.88149983, 41.237, -3810229.984, 3567858.481, 3652911.346, -0.163,  2.802, 89.589,  0.590,  0.003,  0.017
555032.0, 2323, 35.16545076, 136.88150090, 41.242, -3810230.055, 3567858.414, 3652911.347, -0.098,  2.685, 89.767,  0.381, -0.001,  0.039
555032.2, 2323, 35.16545076, 136.88150149, 41.248, -3810230.095, 3567858.377, 3652911.351, -0.063,  2.567, 89.891,  0.164,  0.000,  0.012
555032.4, 2323, 35.16545075, 136.88150164, 41.247, -3810230.104, 3567858.367, 3652911.349, -0.045,  2.572, 89.900, -0.031,  0.000, -0.010
555032.6, 2323, 35.16545073, 136.88150155, 41.244, -3810230.098, 3567858.373, 3652911.346, -0.087,  2.720, 89.916, -0.011,  0.004, -0.008
555032.8, 2323, 35.16545072, 136.88150156, 41.244, -3810230.098, 3567858.372, 3652911.345, -0.079,  2.759, 89.904,  0.001, -0.002,  0.003
555033.0, 2323, 35.16545072, 136.88150156, 41.243, -3810230.098, 3567858.371, 3652911.345, -0.053,  2.743, 89.911, -0.005, -0.001,  0.003
555033.2, 2323, 35.16545073, 136.88150153, 41.244, -3810230.096, 3567858.373, 3652911.346, -0.064,  2.715, 89.909, -0.028,  0.003,  0.002
555033.4, 2323, 35.16545076, 136.88150135, 41.247, -3810230.086, 3567858.386, 3652911.350, -0.086,  2.618, 89.862, -0.154, -0.001,  0.014
555033.6, 2323, 35.16545078, 136.88150083, 41.249, -3810230.054, 3567858.421, 3652911.353, -0.156,  2.567, 89.779, -0.309, -0.001, -0.019
555033.8, 2323, 35.16545078, 136.88150003, 41.243, -3810230.000, 3567858.471, 3652911.350, -0.149,  2.678, 89.634, -0.426,  0.006, -0.029
555034.0, 2323, 35.16545081, 136.88149901, 41.237, -3810229.931, 3567858.534, 3652911.349, -0.168,  2.802, 89.445, -0.498, -0.002, -0.023
555034.2, 2323, 35.16545083, 136.88149795, 41.236, -3810229.864, 3567858.603, 3652911.350, -0.273,  2.892, 89.247, -0.455,  0.005, -0.008
555034.4, 2323, 35.16545083, 136.88149704, 41.235, -3810229.807, 3567858.663, 3652911.350, -0.211,  2.893, 89.230, -0.401, -0.017,  0.025
555034.6, 2323, 35.16545085, 136.88149615, 41.240, -3810229.754, 3567858.724, 3652911.355, -0.105,  2.717, 89.225, -0.433,  0.002,  0.027
555034.8, 2323, 35.16545084, 136.88149514, 41.242, -3810229.692, 3567858.792, 3652911.354, -0.099,  2.678, 89.335, -0.482, -0.005, -0.007
555035.0, 2323, 35.16545081, 136.88149402, 41.241, -3810229.623, 3567858.869, 3652911.351, -0.095,  2.675, 89.434, -0.535,  0.002, -0.001
555035.2, 2323, 35.16545077, 136.88149280, 41.241, -3810229.549, 3567858.951, 3652911.348, -0.065,  2.654, 89.615, -0.568, -0.006,  0.008
555035.4, 2323, 35.16545074, 136.88149151, 41.242, -3810229.471, 3567859.038, 3652911.346, -0.026,  2.605, 89.806, -0.597,  0.005,  0.011
555035.6, 2323, 35.16545072, 136.88149014, 41.244, -3810229.388, 3567859.131, 3652911.345, -0.015,  2.533, 90.028, -0.632,  0.003,  0.009
555035.8, 2323, 35.16545070, 136.88148870, 41.247, -3810229.301, 3567859.230, 3652911.344, -0.020,  2.469, 90.267, -0.663,  0.012,  0.009
555036.0, 2323, 35.16545067, 136.88148719, 41.249, -3810229.209, 3567859.332, 3652911.344, -0.025,  2.396, 90.551, -0.689,  0.009,  0.009
555036.2, 2323, 35.16545065, 136.88148563, 41.250, -3810229.114, 3567859.438, 3652911.342, -0.016,  2.345, 90.809, -0.714,  0.016,  0.006
555036.4, 2323, 35.16545066, 136.88148402, 41.253, -3810229.015, 3567859.546, 3652911.345, -0.043,  2.294, 90.945, -0.727,  0.020,  0.010
555036.6, 2323, 35.16545070, 136.88148245, 41.256, -3810228.917, 3567859.651, 3652911.350, -0.123,  2.270, 90.991, -0.673,  0.024, -0.001
555036.8, 2323, 35.16545074, 136.88148104, 41.259, -3810228.829, 3567859.744, 3652911.355, -0.186,  2.234, 91.001, -0.598,  0.015,  0.012
555037.0, 2323, 35.16545077, 136.88147980, 41.261, -3810228.752, 3567859.826, 3652911.360, -0.180,  2.171, 91.013, -0.531,  0.014,  0.009
555037.2, 2323, 35.16545080, 136.88147870, 41.264, -3810228.683, 3567859.900, 3652911.364, -0.175,  2.120, 91.016, -0.472,  0.012,  0.009
555037.4, 2323, 35.16545083, 136.88147772, 41.266, -3810228.622, 3567859.965, 3652911.368, -0.176,  2.063, 91.016, -0.418,  0.011,  0.009
555037.6, 2323, 35.16545087, 136.88147685, 41.269, -3810228.568, 3567860.023, 3652911.373, -0.166,  1.995, 91.000, -0.394,  0.010,  0.014
555037.8, 2323, 35.16545091, 136.88147598, 41.272, -3810228.513, 3567860.080, 3652911.378, -0.170,  1.921, 90.978, -0.405,  0.010,  0.012
555038.0, 2323, 35.16545095, 136.88147506, 41.274, -3810228.456, 3567860.141, 3652911.383, -0.157,  1.853, 90.946, -0.433,  0.010,  0.010
555038.2, 2323, 35.16545099, 136.88147410, 41.276, -3810228.395, 3567860.204, 3652911.388, -0.141,  1.793, 90.919, -0.456,  0.011,  0.010
555038.4, 2323, 35.16545103, 136.88147308, 41.278, -3810228.331, 3567860.272, 3652911.393, -0.116,  1.719, 90.881, -0.479,  0.012,  0.010
555038.6, 2323, 35.16545108, 136.88147201, 41.281, -3810228.264, 3567860.342, 3652911.398, -0.087,  1.621, 90.851, -0.512,  0.009,  0.013
555038.8, 2323, 35.16545114, 136.88147082, 41.284, -3810228.189, 3567860.421, 3652911.406, -0.097,  1.453, 90.807, -0.576,  0.011,  0.012
555039.0, 2323, 35.16545120, 136.88146949, 41.290, -3810228.107, 3567860.509, 3652911.415, -0.194,  1.322, 90.769, -0.602,  0.023,  0.004
555039.2, 2323, 35.16545124, 136.88146818, 41.294, -3810228.025, 3567860.597, 3652911.421, -0.298,  1.272, 90.757, -0.570,  0.008,  0.003
555039.4, 2323, 35.16545125, 136.88146701, 41.293, -3810227.952, 3567860.673, 3652911.421, -0.278,  1.300, 90.729, -0.496,  0.019,  0.004
555039.6, 2323, 35.16545127, 136.88146599, 41.293, -3810227.888, 3567860.741, 3652911.423, -0.215,  1.326, 90.734, -0.450, -0.003,  0.008
555039.8, 2323, 35.16545129, 136.88146507, 41.293, -3810227.829, 3567860.801, 3652911.425, -0.150,  1.307, 90.730, -0.409,  0.012,  0.001
555040.0, 2323, 35.16545131, 136.88146421, 41.292, -3810227.774, 3567860.857, 3652911.425, -0.097,  1.306, 90.721, -0.380,  0.003,  0.004
555040.2, 2323, 35.16545132, 136.88146341, 41.292, -3810227.724, 3567860.910, 3652911.427, -0.067,  1.296, 90.722, -0.366,  0.011,  0.004
555040.4, 2323, 35.16545134, 136.88146261, 41.292, -3810227.673, 3567860.962, 3652911.428, -0.064,  1.314, 90.710, -0.361,  0.007, -0.002
555040.6, 2323, 35.16545135, 136.88146182, 41.292, -3810227.623, 3567861.014, 3652911.430, -0.074,  1.336, 90.711, -0.358,  0.010, -0.001
555040.8, 2323, 35.16545136, 136.88146104, 41.292, -3810227.574, 3567861.066, 3652911.430, -0.078,  1.360, 90.697, -0.355,  0.009, -0.001
555041.0, 2323, 35.16545137, 136.88146025, 41.291, -3810227.524, 3567861.117, 3652911.431, -0.091,  1.380, 90.699, -0.355,  0.009,  0.001
555041.2, 2323, 35.16545138, 136.88145947, 41.291, -3810227.475, 3567861.168, 3652911.432, -0.094,  1.404, 90.685, -0.355,  0.008, -0.002
555041.4, 2323, 35.16545140, 136.88145869, 41.291, -3810227.426, 3567861.219, 3652911.433, -0.102,  1.422, 90.685, -0.354,  0.008,  0.000
555041.6, 2323, 35.16545141, 136.88145792, 41.291, -3810227.377, 3567861.270, 3652911.434, -0.108,  1.447, 90.674, -0.353,  0.008,  0.000
555041.8, 2323, 35.16545142, 136.88145714, 41.291, -3810227.328, 3567861.321, 3652911.435, -0.106,  1.467, 90.671, -0.355,  0.008, -0.001
555042.0, 2323, 35.16545143, 136.88145636, 41.290, -3810227.279, 3567861.373, 3652911.436, -0.110,  1.485, 90.661, -0.360,  0.008, -0.001
555042.2, 2323, 35.16545145, 136.88145556, 41.290, -3810227.228, 3567861.425, 3652911.438, -0.118,  1.505, 90.657, -0.364,  0.009, -0.002
555042.4, 2323, 35.16545145, 136.88145475, 41.290, -3810227.177, 3567861.479, 3652911.438, -0.127,  1.530, 90.650, -0.370,  0.009, -0.002
555042.6, 2323, 35.16545147, 136.88145393, 41.289, -3810227.125, 3567861.532, 3652911.439, -0.133,  1.570, 90.642, -0.382,  0.008, -0.009
555042.8, 2323, 35.16545147, 136.88145305, 41.287, -3810227.069, 3567861.590, 3652911.438, -0.164,  1.633, 90.631, -0.413,  0.011, -0.008
555043.0, 2323, 35.16545148, 136.88145211, 41.286, -3810227.009, 3567861.650, 3652911.438, -0.205,  1.699, 90.632, -0.424,  0.012, -0.012
555043.2, 2323, 35.16545148, 136.88145120, 41.283, -3810226.951, 3567861.710, 3652911.436, -0.219,  1.779, 90.634, -0.404,  0.003, -0.001
555043.4, 2323, 35.16545149, 136.88145037, 41.283, -3810226.899, 3567861.765, 3652911.437, -0.180,  1.786, 90.615, -0.359,  0.006,  0.004
555043.6, 2323, 35.16545150, 136.88144964, 41.282, -3810226.852, 3567861.813, 3652911.437, -0.149,  1.805, 90.621, -0.309,  0.004,  0.002
555043.8, 2323, 35.16545150, 136.88144902, 41.282, -3810226.813, 3567861.853, 3652911.438, -0.138,  1.817, 90.617, -0.261,  0.005,  0.003
555044.0, 2323, 35.16545151, 136.88144849, 41.283, -3810226.780, 3567861.888, 3652911.439, -0.120,  1.827, 90.612, -0.216,  0.002,  0.000
555044.2, 2323, 35.16545151, 136.88144807, 41.282, -3810226.754, 3567861.916, 3652911.439, -0.112,  1.831, 90.611, -0.172,  0.003,  0.003
555044.4, 2323, 35.16545152, 136.88144775, 41.283, -3810226.734, 3567861.938, 3652911.440, -0.107,  1.841, 90.605, -0.127,  0.001,  0.006
555044.6, 2323, 35.16545152, 136.88144752, 41.283, -3810226.719, 3567861.953, 3652911.440, -0.102,  1.846, 90.606, -0.076,  0.001,  0.000
555044.8, 2323, 35.16545152, 136.88144740, 41.283, -3810226.712, 3567861.960, 3652911.440, -0.100,  1.835, 90.601, -0.033, -0.000,  0.001
555045.0, 2323, 35.16545152, 136.88144737, 41.283, -3810226.710, 3567861.962, 3652911.440, -0.096,  1.838, 90.600, -0.001, -0.000,  0.002
555045.2, 2323, 35.16545153, 136.88144737, 41.284, -3810226.711, 3567861.963, 3652911.441, -0.095,  1.820, 90.598, -0.001, -0.001,  0.001
555045.4, 2323, 35.16545152, 136.88144737, 41.283, -3810226.710, 3567861.962, 3652911.440, -0.091,  1.832, 90.602,  0.001, -0.001,  0.002
555045.6, 2323, 35.16545153, 136.88144737, 41.284, -3810226.711, 3567861.963, 3652911.441, -0.093,  1.823, 90.599, -0.002,  0.001, -0.002
555045.8, 2323, 35.16545153, 136.88144735, 41.284, -3810226.709, 3567861.964, 3652911.441, -0.099,  1.819, 90.601, -0.011, -0.001,  0.002
555046.0, 2323, 35.16545153, 136.88144733, 41.284, -3810226.708, 3567861.965, 3652911.441, -0.088,  1.821, 90.600, -0.005, -0.002,  0.001
555046.2, 2323, 35.16545153, 136.88144734, 41.284, -3810226.708, 3567861.965, 3652911.441, -0.077,  1.818, 90.602, -0.001, -0.000,  0.001
555046.4, 2323, 35.16545153, 136.88144732, 41.284, -3810226.708, 3567861.966, 3652911.441, -0.088,  1.817, 90.603, -0.004,  0.000,  0.002
555046.6, 2323, 35.16545153, 136.88144728, 41.285, -3810226.706, 3567861.969, 3652911.442, -0.091,  1.802, 90.597, -0.031,  0.001,  0.001
555046.8, 2323, 35.16545154, 136.88144719, 41.285, -3810226.699, 3567861.975, 3652911.443, -0.096,  1.803, 90.599, -0.052, -0.000,  0.003
555047.0, 2323, 35.16545154, 136.88144706, 41.285, -3810226.691, 3567861.983, 3652911.443, -0.089,  1.808, 90.598, -0.065,  0.001,  0.002
555047.2, 2323, 35.16545154, 136.88144690, 41.285, -3810226.681, 3567861.994, 3652911.443, -0.089,  1.805, 90.595, -0.076, -0.000,  0.003
555047.4, 2323, 35.16545154, 136.88144672, 41.286, -3810226.671, 3567862.006, 3652911.443, -0.081,  1.807, 90.595, -0.091,  0.001,  0.002
555047.6, 2323, 35.16545154, 136.88144652, 41.286, -3810226.658, 3567862.020, 3652911.443, -0.080,  1.808, 90.596, -0.093,  0.002,  0.001
555047.8, 2323, 35.16545155, 136.88144631, 41.286, -3810226.645, 3567862.033, 3652911.444, -0.085,  1.804, 90.594, -0.089,  0.000,  0.003
555048.0, 2323, 35.16545155, 136.88144613, 41.287, -3810226.634, 3567862.046, 3652911.445, -0.081,  1.806, 90.594, -0.082,  0.001,  0.002
555048.2, 2323, 35.16545155, 136.88144595, 41.287, -3810226.623, 3567862.058, 3652911.445, -0.084,  1.806, 90.594, -0.069,  0.001,  0.001
555048.4, 2323, 35.16545155, 136.88144580, 41.288, -3810226.614, 3567862.068, 3652911.446, -0.084,  1.797, 90.594, -0.068,  0.001,  0.002
555048.6, 2323, 35.16545155, 136.88144566, 41.288, -3810226.605, 3567862.078, 3652911.446, -0.081,  1.798, 90.594, -0.064,  0.000,  0.002
555048.8, 2323, 35.16545155, 136.88144552, 41.288, -3810226.597, 3567862.087, 3652911.446, -0.084,  1.799, 90.592, -0.053,  0.000,  0.001
555049.0, 2323, 35.16545155, 136.88144543, 41.288, -3810226.591, 3567862.093, 3652911.446, -0.085,  1.801, 90.591, -0.032, -0.001, -0.002
555049.2, 2323, 35.16545155, 136.88144541, 41.288, -3810226.589, 3567862.095, 3652911.445, -0.078,  1.815, 90.592,  0.013, -0.001, -0.002
555049.4, 2323, 35.16545155, 136.88144542, 41.288, -3810226.590, 3567862.094, 3652911.446, -0.071,  1.793, 90.591, -0.008, -0.001, -0.004
555049.6, 2323, 35.16545155, 136.88144542, 41.287, -3810226.589, 3567862.093, 3652911.445, -0.070,  1.816, 90.593,  0.004, -0.001,  0.002
555049.8, 2323, 35.16545155, 136.88144542, 41.286, -3810226.589, 3567862.093, 3652911.445, -0.062,  1.812, 90.594, -0.001, -0.002, -0.007
555050.0, 2323, 35.16545155, 136.88144542, 41.286, -3810226.589, 3567862.093, 3652911.445, -0.068,  1.821, 90.590, -0.001,  0.003, -0.000
555050.2, 2323, 35.16545154, 136.88144542, 41.285, -3810226.589, 3567862.093, 3652911.443, -0.074,  1.844, 90.591,  0.004, -0.001, -0.003
555050.4, 2323, 35.16545154, 136.88144542, 41.285, -3810226.589, 3567862.093, 3652911.443, -0.065,  1.835, 90.600, -0.007,  0.001, -0.002
555050.6, 2323, 35.16545155, 136.88144542, 41.284, -3810226.588, 3567862.092, 3652911.443, -0.061,  1.845, 90.583,  0.001,  0.006,  0.002
555050.8, 2323, 35.16545154, 136.88144543, 41.284, -3810226.589, 3567862.091, 3652911.443, -0.068,  1.851, 90.588,  0.014, -0.010, -0.011
555051.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.889, 90.596,  0.035,  0.002, -0.004
555051.2, 2323, 35.16545154, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.046,  1.888, 90.586, -0.009, -0.002, -0.016
555051.4, 2323, 35.16545153, 136.88144548, 41.282, -3810226.591, 3567862.088, 3652911.440, -0.039,  1.917, 90.594,  0.002,  0.002,  0.010
555051.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.875, 90.588, -0.002,  0.002, -0.002
555051.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.061,  1.899, 90.590,  0.001, -0.002,  0.001
555052.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.891, 90.591, -0.001, -0.001, -0.003
555052.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.895, 90.589,  0.001,  0.001, -0.000
555052.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.895, 90.590, -0.000, -0.003, -0.001
555052.6, 2323, 35.16545154, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.051,  1.893, 90.588, -0.000,  0.002, -0.000
555052.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.897, 90.587,  0.001, -0.001, -0.001
555053.0, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.053,  1.895, 90.590, -0.000, -0.001,  0.000
555053.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.891, 90.592,  0.000,  0.001, -0.002
555053.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.895, 90.590, -0.000, -0.000,  0.001
